distancia;desnivel;velocidad;corredor;equipo;uci;tiempo;puesto;edad;anio;carrera;etapa;ganador;fecha;categoria;nombre_carr;Coef;cronoescalada;prologo;minutos;segundos;minutos_decimales;rating_carrera;color_carrera
31.1;408;41.359;tesfatsion natnael;Trek - Segafredo;0;7:39;136;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-2.026;No;No;45.0;7.0;45.12;16;#FF0000
31.1;408;48.259;alaphilippe julian;Soudal - Quick Step;0;1:12;14;30;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.459;No;No;38.0;40.0;38.67;74;#ADFF2F
31.1;408;48.196;haig jack;Bahrain - Victorious;0;1:15;15;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.427;No;No;38.0;43.0;38.72;73;#ADFF2F
31.1;408;48.196;craddock lawson;Team Jayco AlUla;0;1:15;16;31;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.427;No;No;38.0;43.0;38.72;73;#ADFF2F
31.1;408;47.826;shaw james;EF Education-EasyPost;0;1:33;17;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.24;No;No;39.0;1.0;39.02;70;#ADFF2F
31.1;408;47.744;jorgenson matteo;Movistar Team;0;1:37;18;23;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.198;No;No;39.0;5.0;39.08;69;#FFFF00
31.1;408;49.54;vingegaard jonas;Jumbo-Visma;40;0:12;2;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;2.105;No;No;37.0;40.0;37.67;84;#008000
31.1;408;47.602;quinn sean;EF Education-EasyPost;0;1:44;20;23;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.127;No;No;39.0;12.0;39.2;68;#FFFF00
31.1;408;47.481;laporte christophe;Jumbo-Visma;0;1:50;21;30;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.066;No;No;39.0;18.0;39.3;67;#FFFF00
31.1;408;47.421;politt nils;BORA - hansgrohe;0;1:53;22;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.035;No;No;39.0;21.0;39.35;67;#FFFF00
31.1;408;47.38;mullen ryan;BORA - hansgrohe;0;1:55;23;28;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.015;No;No;39.0;23.0;39.38;66;#FFFF00
31.1;408;47.3;sweeny harry;Lotto Dstny;0;1:59;24;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.974;No;No;39.0;27.0;39.45;66;#FFFF00
31.1;408;47.28;rodriguez carlos;INEOS Grenadiers;0;2:00;25;22;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.964;No;No;39.0;28.0;39.47;65;#FFFF00
31.1;408;47.26;traeen torstein;Uno-X Pro Cycling Team;0;2:01;26;27;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.954;No;No;39.0;29.0;39.48;65;#FFFF00
31.1;408;47.221;thomas benjamin;Cofidis;0;2:03;27;27;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.934;No;No;39.0;31.0;39.52;65;#FFFF00
31.1;408;47.181;milesi lorenzo;Team DSM;0;2:05;29;21;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.914;No;No;39.0;33.0;39.55;65;#FFFF00
31.1;408;49.213;cavagna remi;Soudal - Quick Step;30;0:27;3;27;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.94;No;No;37.0;55.0;37.92;82;#008000
31.1;408;47.121;meintjes louis;Intermarche - Circus - Wanty;0;2:08;30;31;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.884;No;No;39.0;36.0;39.6;64;#FFFF00
31.1;408;47.022;buchmann emanuel;BORA - hansgrohe;0;2:13;31;30;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.834;No;No;39.0;41.0;39.68;63;#FFFF00
31.1;408;46.983;majka rafal;UAE Team Emirates;0;2:15;32;33;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.814;No;No;39.0;43.0;39.72;63;#FFFF00
31.1;408;46.943;onley oscar;Team DSM;0;2:17;33;20;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.794;No;No;39.0;45.0;39.75;63;#FFFF00
31.1;408;46.845;gaudu david;Groupama - FDJ;0;2:22;34;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.744;No;No;39.0;50.0;39.83;62;#FFFF00
31.1;408;46.786;martin guillaume;Cofidis;0;2:25;35;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.715;No;No;39.0;53.0;39.88;61;#FFFF00
31.1;408;46.669;delaplace anthony;Team Arkea Samsic;0;2:31;36;33;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.655;No;No;39.0;59.0;39.98;60;#FFFF00
31.1;408;46.65;chaves esteban;EF Education-EasyPost;0;2:32;37;33;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.646;No;No;40.0;0.0;40.0;60;#FFFF00
31.1;408;46.65;harper chris;Team Jayco AlUla;0;2:32;39;28;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.646;No;No;40.0;0.0;40.0;60;#FFFF00
31.1;408;49.062;wright fred;Bahrain - Victorious;25;0:34;4;23;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.864;No;No;38.0;2.0;38.03;80;#008000
31.1;408;46.553;bernal egan;INEOS Grenadiers;0;2:37;40;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.597;No;No;40.0;5.0;40.08;59;#FFA500
31.1;408;46.514;carapaz richard;EF Education-EasyPost;0;2:39;43;30;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.577;No;No;40.0;7.0;40.12;59;#FFA500
31.1;408;46.456;champoussin clement;Team Arkea Samsic;0;2:42;44;25;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.548;No;No;40.0;10.0;40.17;59;#FFA500
31.1;408;46.456;ciccone giulio;Trek - Segafredo;0;2:42;45;28;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.548;No;No;40.0;10.0;40.17;59;#FFA500
31.1;408;46.437;poole max;Team DSM;0;2:43;46;20;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.538;No;No;40.0;11.0;40.18;58;#FFA500
31.1;408;46.322;landa mikel;Bahrain - Victorious;0;2:49;48;33;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.48;No;No;40.0;17.0;40.28;57;#FFA500
31.1;408;46.284;martinez lenny;Groupama - FDJ;0;2:51;49;19;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.461;No;No;40.0;19.0;40.32;57;#FFA500
31.1;408;48.912;o'connor ben;AG2R Citroen Team;20;0:41;5;27;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.788;No;No;38.0;9.0;38.15;79;#ADFF2F
31.1;408;46.207;perez anthony;Cofidis;0;2:55;50;32;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.422;No;No;40.0;23.0;40.38;56;#FFA500
31.1;408;46.207;fraile omar;INEOS Grenadiers;0;2:55;51;32;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.422;No;No;40.0;23.0;40.38;56;#FFA500
31.1;408;46.188;gradek kamil;Bahrain - Victorious;0;2:56;52;32;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.413;No;No;40.0;24.0;40.4;56;#FFA500
31.1;408;46.188;piccolo andrea;EF Education-EasyPost;0;2:56;53;22;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.413;No;No;40.0;24.0;40.4;56;#FFA500
31.1;408;46.112;mas enric;Movistar Team;0;3:00;55;28;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.374;No;No;40.0;28.0;40.47;56;#FFA500
31.1;408;45.979;bagioli andrea;Soudal - Quick Step;0;3:07;57;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.307;No;No;40.0;35.0;40.58;55;#FFA500
31.1;408;45.829;boasson hagen edvald;TotalEnergies;0;3:15;59;36;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.231;No;No;40.0;43.0;40.72;53;#FFA500
31.1;408;48.848;grossschartner felix;UAE Team Emirates;15;0:44;6;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.756;No;No;38.0;12.0;38.2;78;#ADFF2F
31.1;408;45.81;godon dorian;AG2R Citroen Team;0;3:16;60;27;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.222;No;No;40.0;44.0;40.73;53;#FFA500
31.1;408;45.642;lopez juan pedro;Trek - Segafredo;0;3:25;62;25;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.137;No;No;40.0;53.0;40.88;52;#FFA500
31.1;408;45.623;garofoli gianmarco;Astana Qazaqstan Team;0;3:26;63;20;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.127;No;No;40.0;54.0;40.9;52;#FFA500
31.1;408;45.568;oliveira ivo;UAE Team Emirates;0;3:29;64;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.099;No;No;40.0;57.0;40.95;51;#FFA500
31.1;408;45.531;muhlberger gregor;Movistar Team;0;3:31;65;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.081;No;No;40.0;59.0;40.98;51;#FFA500
31.1;408;45.512;zimmermann georg;Intermarche - Circus - Wanty;0;3:32;66;25;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;0.071;No;No;41.0;0.0;41.0;51;#FFA500
31.1;408;45.328;osborne jason;Alpecin-Deceuninck;0;3:42;67;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.022;No;No;41.0;10.0;41.17;49;#FF0000
31.1;408;45.273;peters nans;AG2R Citroen Team;0;3:45;68;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.05;No;No;41.0;13.0;41.22;49;#FF0000
31.1;408;45.273;van baarle dylan;Jumbo-Visma;0;3:45;69;31;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.05;No;No;41.0;13.0;41.22;49;#FF0000
31.1;408;48.636;herregodts rune;Intermarche - Circus - Wanty;10;0:54;7;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.649;No;No;38.0;22.0;38.37;77;#ADFF2F
31.1;408;45.255;bayer tobias;Alpecin-Deceuninck;0;3:46;70;23;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.059;No;No;41.0;14.0;41.23;49;#FF0000
31.1;408;45.072;zambanini edoardo;Bahrain - Victorious;0;3:56;71;22;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.151;No;No;41.0;24.0;41.4;47;#FF0000
31.1;408;44.982;senechal florian;Soudal - Quick Step;0;4:01;72;29;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.197;No;No;41.0;29.0;41.48;46;#FF0000
31.1;408;44.946;elissonde kenny;Trek - Segafredo;0;4:03;73;31;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.215;No;No;41.0;31.0;41.52;46;#FF0000
31.1;408;44.928;gamper patrick;BORA - hansgrohe;0;4:04;74;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.224;No;No;41.0;32.0;41.53;46;#FF0000
31.1;408;44.838;stannard robert;Alpecin-Deceuninck;0;4:09;76;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.269;No;No;41.0;37.0;41.62;45;#FF0000
31.1;408;44.802;madouas valentin;Groupama - FDJ;0;4:11;77;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.287;No;No;41.0;39.0;41.65;45;#FF0000
31.1;408;44.784;reinders elmar;Team Jayco AlUla;0;4:12;79;31;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.297;No;No;41.0;40.0;41.67;45;#FF0000
31.1;408;48.573;yates adam;UAE Team Emirates;8;0:57;8;30;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.617;No;No;38.0;25.0;38.42;76;#ADFF2F
31.1;408;44.784;valter attila;Jumbo-Visma;0;4:12;80;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.297;No;No;41.0;40.0;41.67;45;#FF0000
31.1;408;44.623;doull owain;EF Education-EasyPost;0;4:21;84;30;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.378;No;No;41.0;49.0;41.82;43;#FF0000
31.1;408;44.482;janssens jimmy;Alpecin-Deceuninck;0;4:29;87;34;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.449;No;No;41.0;57.0;41.95;42;#FF0000
31.1;408;44.411;charmig anthon;Uno-X Pro Cycling Team;0;4:33;88;25;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.485;No;No;42.0;1.0;42.02;41;#FF0000
31.1;408;48.468;oliveira nelson;Movistar Team;5;1:02;9;34;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;1.564;No;No;38.0;30.0;38.5;75;#ADFF2F
31.1;408;44.376;geniets kevin;Groupama - FDJ;0;4:35;90;26;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.503;No;No;42.0;3.0;42.05;41;#FF0000
31.1;408;44.358;wood harrison;Cofidis;0;4:36;91;22;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.512;No;No;42.0;4.0;42.07;41;#FF0000
31.1;408;44.341;laengen vegard stake;UAE Team Emirates;0;4:37;92;34;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.52;No;No;42.0;5.0;42.08;41;#FF0000
31.1;408;44.306;owsian lukasz;Team Arkea Samsic;0;4:39;93;33;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.538;No;No;42.0;7.0;42.12;41;#FF0000
31.1;408;44.148;vansevenant mauri;Soudal - Quick Step;0;4:48;96;24;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.618;No;No;42.0;16.0;42.27;39;#FF0000
31.1;408;44.027;pedrero antonio;Movistar Team;0;4:55;97;31;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.679;No;No;42.0;23.0;42.38;38;#FF0000
31.1;408;43.906;govekar matevz;Bahrain - Victorious;0;5:02;99;23;2023;Criterium du Dauphine;4;49.804;2023-06-07;1;Criterium du Dauphine;-0.74;No;No;42.0;30.0;42.5;37;#FF0000
12.7;76;56.375;kung stefan;Groupama - FDJ;60;0:13:31;1;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;2.586;No;No;13.0;31.0;13.52;92;#006400
12.7;76;54.689;ayuso juan;UAE Team Emirates;2;0:25;10;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.509;No;No;13.0;56.0;13.93;74;#ADFF2F
12.7;76;51.955;hermans quinten;Alpecin-Deceuninck;0;1:09;100;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.236;No;No;14.0;40.0;14.67;46;#FF0000
12.7;76;51.896;bouwman koen;Jumbo-Visma;0;1:10;101;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.274;No;No;14.0;41.0;14.68;45;#FF0000
12.7;76;51.778;bittner pavel;Team DSM;0;1:12;103;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.349;No;No;14.0;43.0;14.72;44;#FF0000
12.7;76;51.719;dinham matthew;Team DSM;0;1:13;104;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.387;No;No;14.0;44.0;14.73;43;#FF0000
12.7;76;51.719;de pooter dries;Intermarche - Circus - Wanty;0;1:13;105;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.387;No;No;14.0;44.0;14.73;43;#FF0000
12.7;76;51.661;geschke simon;Cofidis;0;1:14;108;37;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.424;No;No;14.0;45.0;14.75;43;#FF0000
12.7;76;51.661;coquard bryan;Cofidis;0;1:14;109;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.424;No;No;14.0;45.0;14.75;43;#FF0000
12.7;76;54.558;izagirre ion;Cofidis;0;0:27;11;34;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.426;No;No;13.0;58.0;13.97;73;#ADFF2F
12.7;76;51.545;merlier tim;Soudal - Quick Step;0;1:16;111;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.498;No;No;14.0;47.0;14.78;41;#FF0000
12.7;76;51.429;berhe welay hagos;Team Jayco AlUla;0;1:18;113;21;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.572;No;No;14.0;49.0;14.82;40;#FF0000
12.7;76;51.371;petit adrien;Intermarche - Circus - Wanty;0;1:19;114;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.609;No;No;14.0;50.0;14.83;39;#FF0000
12.7;76;51.371;gall felix;AG2R Citroen Team;0;1:19;115;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.609;No;No;14.0;50.0;14.83;39;#FF0000
12.7;76;51.371;juul-jensen christopher;Team Jayco AlUla;0;1:19;117;33;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.609;No;No;14.0;50.0;14.83;39;#FF0000
12.7;76;51.256;meurisse xandro;Alpecin-Deceuninck;0;1:21;118;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.683;No;No;14.0;52.0;14.87;38;#FF0000
12.7;76;54.558;vine jay;UAE Team Emirates;0;0:27;12;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.426;No;No;13.0;58.0;13.97;73;#ADFF2F
12.7;76;51.256;van den berg julius;EF Education-EasyPost;0;1:21;120;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.683;No;No;14.0;52.0;14.87;38;#FF0000
12.7;76;51.198;knox james;Soudal - Quick Step;0;1:22;121;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.72;No;No;14.0;53.0;14.88;38;#FF0000
12.7;76;51.198;van lerberghe bert;Soudal - Quick Step;0;1:22;122;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.72;No;No;14.0;53.0;14.88;38;#FF0000
12.7;76;51.141;maas jan;Team Jayco AlUla;0;1:23;124;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.756;No;No;14.0;54.0;14.9;37;#FF0000
12.7;76;50.97;mosca jacopo;Trek - Segafredo;0;1:26;130;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.865;No;No;14.0;57.0;14.95;35;#FF0000
12.7;76;50.97;engelhardt felix;Team Jayco AlUla;0;1:26;131;22;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.865;No;No;14.0;57.0;14.95;35;#FF0000
12.7;76;50.913;rochas remy;Cofidis;0;1:27;133;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.902;No;No;14.0;58.0;14.97;35;#FF0000
12.7;76;50.8;koch jonas;BORA - hansgrohe;0;1:29;135;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.974;No;No;15.0;0.0;15.0;33;#FF0000
12.7;76;50.744;flynn sean;Team DSM;0;1:30;136;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.009;No;No;15.0;1.0;15.02;33;#FF0000
12.7;76;50.631;oomen sam;Jumbo-Visma;0;1:32;139;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.082;No;No;15.0;3.0;15.05;32;#FF0000
12.7;76;54.558;schachmann maximilian;BORA - hansgrohe;0;0:27;14;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.426;No;No;13.0;58.0;13.97;73;#ADFF2F
12.7;76;50.575;girmay biniam;Intermarche - Circus - Wanty;0;1:33;140;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.117;No;No;15.0;4.0;15.07;31;#FF0000
12.7;76;50.464;dillier silvan;Alpecin-Deceuninck;0;1:35;141;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.188;No;No;15.0;6.0;15.1;30;#FF0000
12.7;76;50.408;groves kaden;Alpecin-Deceuninck;0;1:36;142;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.224;No;No;15.0;7.0;15.12;29;#FF0000
12.7;76;50.408;lastra jonathan;Cofidis;0;1:36;143;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.224;No;No;15.0;7.0;15.12;29;#FF0000
12.7;76;50.352;covi alessandro;UAE Team Emirates;0;1:37;144;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.26;No;No;15.0;8.0;15.13;29;#FF0000
12.7;76;50.352;le berre mathis;Team Arkea Samsic;0;1:37;145;22;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.26;No;No;15.0;8.0;15.13;29;#FF0000
12.7;76;50.297;pronskiy vadim;Astana Qazaqstan Team;0;1:38;146;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.295;No;No;15.0;9.0;15.15;28;#FF0000
12.7;76;50.187;allegaert piet;Cofidis;0;1:40;147;28;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.365;No;No;15.0;11.0;15.18;27;#FF0000
12.7;76;50.077;gesink robert;Jumbo-Visma;0;1:42;148;37;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.435;No;No;15.0;13.0;15.22;26;#FF0000
12.7;76;54.493;cattaneo mattia;Soudal - Quick Step;0;0:28;15;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.384;No;No;13.0;59.0;13.98;72;#ADFF2F
12.7;76;50.022;hirschi marc;UAE Team Emirates;0;1:43;151;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.47;No;No;15.0;14.0;15.23;25;#FF0000
12.7;76;49.642;mclay daniel;Team Arkea Samsic;0;1:50;153;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.713;No;No;15.0;21.0;15.35;21;#FF0000
12.7;76;49.481;haller marco;BORA - hansgrohe;0;1:53;155;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-1.816;No;No;15.0;24.0;15.4;20;#FF0000
12.7;76;49.108;mozzato luca;Team Arkea Samsic;0;2:00;157;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-2.054;No;No;15.0;31.0;15.52;16;#FF0000
12.7;76;48.898;barre louis;Team Arkea Samsic;0;2:04;158;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-2.188;No;No;15.0;35.0;15.58;13;#FF0000
12.7;76;48.69;hanninen jaakko;AG2R Citroen Team;0;2:08;159;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-2.321;No;No;15.0;39.0;15.65;11;#FF0000
12.7;76;54.429;lutsenko alexey;Astana Qazaqstan Team;0;0:29;16;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.343;No;No;13.0;60.0;14.0;72;#ADFF2F
12.7;76;48.126;venturini clement;AG2R Citroen Team;0;2:19;161;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-2.681;No;No;15.0;50.0;15.83;5;#FF0000
12.7;76;54.043;fisher-black finn;UAE Team Emirates;0;0:35;18;21;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.097;No;No;14.0;6.0;14.1;68;#FFFF00
12.7;76;54.043;gregoire romain;Groupama - FDJ;0;0:35;19;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.097;No;No;14.0;6.0;14.1;68;#FFFF00
12.7;76;55.961;evenepoel remco;Soudal - Quick Step;40;0:06;2;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;2.322;No;No;13.0;37.0;13.62;88;#008000
12.7;76;54.043;renard alexis;Cofidis;0;0:35;20;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.097;No;No;14.0;6.0;14.1;68;#FFFF00
12.7;76;53.915;bilbao pello;Bahrain - Victorious;0;0:37;23;33;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.015;No;No;14.0;8.0;14.13;66;#FFFF00
12.7;76;53.852;scotson miles;Groupama - FDJ;0;0:38;24;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.975;No;No;14.0;9.0;14.15;66;#FFFF00
12.7;76;53.788;bardet romain;Team DSM;0;0:39;25;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.934;No;No;14.0;10.0;14.17;65;#FFFF00
12.7;76;53.725;van dijke mick;Jumbo-Visma;0;0:40;26;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.894;No;No;14.0;11.0;14.18;64;#FFFF00
12.7;76;53.662;simmons quinn;Trek - Segafredo;0;0:41;27;22;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.854;No;No;14.0;12.0;14.2;64;#FFFF00
12.7;76;53.599;scotson callum;Team Jayco AlUla;0;0:42;28;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.813;No;No;14.0;13.0;14.22;63;#FFFF00
12.7;76;53.599;kwiatkowski michal;INEOS Grenadiers;0;0:42;29;33;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.813;No;No;14.0;13.0;14.22;63;#FFFF00
12.7;76;55.688;van aert wout;Jumbo-Visma;30;0:10;3;28;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;2.147;No;No;13.0;41.0;13.68;85;#008000
12.7;76;53.599;arndt nikias;Bahrain - Victorious;0;0:42;30;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.813;No;No;14.0;13.0;14.22;63;#FFFF00
